model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,New Hampshire,4,0,31
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,New Jersey,34,4,169
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,New Mexico,12,1,180
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,New York,93,20,384
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,NH,4,0,31
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,NJ,34,4,169
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,NM,12,1,180
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,North Carolina,43,9,995
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,North Dakota,3,0,59
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,NV,10,1,75
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,NY,93,20,384
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,OH,40,9,270
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Ohio,40,9,270
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,OK,8,1,49
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Oklahoma,8,1,49
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,OR,2,0,8
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Oregon,2,0,8
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,PA,34,4,246
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Pennsylvania,34,4,246
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Puerto Rico,5,1,39
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Rhode Island,9,1,49
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,RI,9,1,49
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,SC,17,2,99
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,SD,4,0,28
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,South Carolina,17,2,99
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,South Dakota,4,0,28
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Tennessee,11,1,65
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Texas,40,6,393
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,TN,11,1,65
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,TX,40,6,393
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,UT,7,1,57
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Utah,7,1,57
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,VA,42,6,316
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Vermont,0,0,0
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Virgin Islands,0,0,8
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Virginia,42,6,316
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,VT,0,0,0
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,WA,10,1,38
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Washington,10,1,38
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,West Virginia,4,1,60
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,WI,42,9,548
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Wisconsin,42,9,548
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,WV,4,1,60
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,WY,0,0,4
LANL-GrowthRate,5/25/2020,42 day ahead inc hosp,Wyoming,0,0,4
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,AK,0,0,1
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,AL,27,2,355
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Alabama,27,2,355
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Alaska,0,0,1
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,AR,12,2,127
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Arizona,13,2,117
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Arkansas,12,2,127
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,AZ,13,2,117
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,CA,108,23,451
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,California,108,23,451
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,CO,22,4,116
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Colorado,22,4,116
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Connecticut,16,3,59
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,CT,16,3,59
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,DC,7,1,69
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,DE,8,1,100
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Delaware,8,1,100
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,District of Columbia,7,1,69
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,FL,55,4,316
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Florida,55,4,316
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,GA,52,7,299
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Georgia,52,7,299
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,HI,0,0,0
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,IA,21,3,183
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,ID,1,0,7
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Idaho,1,0,7
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,IL,152,25,863
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Illinois,152,25,863
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,IN,31,3,215
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Indiana,31,3,215
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Iowa,21,3,183
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Kansas,3,0,24
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Kentucky,6,0,52
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,KS,3,0,24
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,KY,6,0,52
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,LA,10,1,87
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Louisiana,10,1,87
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MA,18,3,122
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Maine,4,0,98
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Maryland,52,5,330
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Massachusetts,18,3,122
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MD,52,5,330
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,ME,4,0,98
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MI,20,2,99
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Michigan,20,2,99
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Minnesota,52,6,648
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Mississippi,21,2,179
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Missouri,7,1,62
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MN,52,6,648
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MO,7,1,62
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Montana,0,0,0
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MS,21,2,179
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,MT,0,0,0
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NC,48,9,1032
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,ND,4,0,53
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NE,9,1,87
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Nebraska,9,1,87
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Nevada,10,1,85
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,New Hampshire,4,0,32
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,New Jersey,38,5,157
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,New Mexico,14,2,184
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,New York,86,7,728
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NH,4,0,32
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NJ,38,5,157
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NM,14,2,184
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,North Carolina,48,9,1032
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,North Dakota,4,0,53
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NV,10,1,85
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,NY,86,7,728
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,OH,34,6,325
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Ohio,34,6,325
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,OK,7,0,55
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Oklahoma,7,0,55
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,OR,2,0,11
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Oregon,2,0,11
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,PA,32,3,210
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Pennsylvania,32,3,210
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Puerto Rico,5,0,75
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Rhode Island,8,1,60
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,RI,8,1,60
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,SC,13,1,103
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,SD,4,0,31
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,South Carolina,13,1,103
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,South Dakota,4,0,31
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Tennessee,10,3,78
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Texas,41,7,447
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,TN,10,3,78
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,TX,41,7,447
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,UT,7,1,70
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Utah,7,1,70
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,VA,44,7,364
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Virgin Islands,0,0,9
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Virginia,44,7,364
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,WA,10,1,46
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Washington,10,1,46
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,West Virginia,4,1,61
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,WI,38,7,481
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Wisconsin,38,7,481
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,WV,4,1,61
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,WY,0,0,2
LANL-GrowthRate,5/25/2020,43 day ahead inc hosp,Wyoming,0,0,2
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,AK,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,AL,24,3,236
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Alabama,24,3,236
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Alaska,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,AR,13,1,114
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Arizona,13,2,139
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Arkansas,13,1,114
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,AZ,13,2,139
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,CA,99,14,488
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,California,99,14,488
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,CO,19,4,200
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Colorado,19,4,200
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Connecticut,14,2,63
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,CT,14,2,63
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,DC,7,2,69
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,DE,9,1,72
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Delaware,9,1,72
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,District of Columbia,7,2,69
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,FL,54,6,288
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Florida,54,6,288
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,GA,48,5,325
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Georgia,48,5,325
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,HI,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,IA,21,3,174
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,ID,1,0,7
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Idaho,1,0,7
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,IL,151,16,1160
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Illinois,151,16,1160
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,IN,26,3,224
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Indiana,26,3,224
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Iowa,21,3,174
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Kansas,2,0,24
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Kentucky,5,0,25
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,KS,2,0,24
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,KY,5,0,25
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,LA,9,1,88
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Louisiana,9,1,88
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MA,19,4,83
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Maine,5,0,73
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Maryland,70,8,350
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Massachusetts,19,4,83
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MD,70,8,350
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,ME,5,0,73
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MI,16,1,71
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Michigan,16,1,71
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Minnesota,55,10,665
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Mississippi,26,3,137
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Missouri,8,1,52
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MN,55,10,665
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MO,8,1,52
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Montana,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MS,26,3,137
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,MT,0,0,0
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NC,50,6,1114
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,ND,3,0,46
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NE,9,2,97
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Nebraska,9,2,97
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Nevada,10,2,121
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,New Hampshire,3,0,24
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,New Jersey,33,3,122
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,New Mexico,12,1,180
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,New York,71,3,363
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NH,3,0,24
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NJ,33,3,122
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NM,12,1,180
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,North Carolina,50,6,1114
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,North Dakota,3,0,46
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NV,10,2,121
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,NY,71,3,363
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,OH,36,6,338
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Ohio,36,6,338
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,OK,7,1,52
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Oklahoma,7,1,52
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,OR,2,0,10
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Oregon,2,0,10
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,PA,36,5,207
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Pennsylvania,36,5,207
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Puerto Rico,5,1,68
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Rhode Island,9,2,60
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,RI,9,2,60
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,SC,12,1,245
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,SD,3,0,44
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,South Carolina,12,1,245
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,South Dakota,3,0,44
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Tennessee,10,2,79
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Texas,38,4,251
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,TN,10,2,79
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,TX,38,4,251
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,UT,6,1,64
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Utah,6,1,64
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,VA,37,4,204
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Virgin Islands,0,0,7
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Virginia,37,4,204
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,WA,10,1,67
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Washington,10,1,67
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,West Virginia,3,0,51
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,WI,32,7,555
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Wisconsin,32,7,555
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,WV,3,0,51
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,WY,0,0,6
LANL-GrowthRate,5/25/2020,44 day ahead inc hosp,Wyoming,0,0,6
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,AK,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,AL,21,3,288
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Alabama,21,3,288
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Alaska,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,AR,9,1,122
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Arizona,11,1,126
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Arkansas,9,1,122
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,AZ,11,1,126
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,CA,102,15,490
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,California,102,15,490
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,CO,22,1,156
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Colorado,22,1,156
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Connecticut,13,3,77
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,CT,13,3,77
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,DC,7,1,71
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,DE,8,1,69
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Delaware,8,1,69
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,District of Columbia,7,1,71
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,FL,52,6,261
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Florida,52,6,261
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,GA,51,4,365
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Georgia,51,4,365
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,HI,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,IA,25,3,145
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,ID,1,0,7
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Idaho,1,0,7
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,IL,125,10,1368
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Illinois,125,10,1368
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,IN,29,7,262
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Indiana,29,7,262
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Iowa,25,3,145
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Kansas,2,0,21
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Kentucky,5,0,30
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,KS,2,0,21
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,KY,5,0,30
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,LA,9,0,125
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Louisiana,9,0,125
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MA,18,2,100
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Maine,4,1,51
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Maryland,63,9,335
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Massachusetts,18,2,100
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MD,63,9,335
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,ME,4,1,51
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MI,12,3,87
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Michigan,12,3,87
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Minnesota,57,5,802
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Mississippi,22,2,184
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Missouri,7,1,48
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MN,57,5,802
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MO,7,1,48
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Montana,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MS,22,2,184
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,MT,0,0,0
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NC,52,4,1142
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,ND,3,0,50
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NE,8,1,66
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Nebraska,8,1,66
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Nevada,11,1,122
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,New Hampshire,4,0,22
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,New Jersey,34,5,213
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,New Mexico,12,2,84
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,New York,65,14,286
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NH,4,0,22
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NJ,34,5,213
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NM,12,2,84
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,North Carolina,52,4,1142
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,North Dakota,3,0,50
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NV,11,1,122
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,NY,65,14,286
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,OH,39,6,312
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Ohio,39,6,312
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,OK,8,1,60
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Oklahoma,8,1,60
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,OR,2,0,11
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Oregon,2,0,11
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,PA,31,4,201
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Pennsylvania,31,4,201
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Puerto Rico,5,1,64
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Rhode Island,8,1,47
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,RI,8,1,47
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,SC,13,3,194
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,SD,3,0,25
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,South Carolina,13,3,194
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,South Dakota,3,0,25
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Tennessee,8,2,128
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Texas,36,4,280
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,TN,8,2,128
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,TX,36,4,280
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,UT,6,0,46
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Utah,6,0,46
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,VA,44,3,289
LANL-GrowthRate,5/25/2020,45 day ahead inc hosp,Vermont,0,0,0
